ids,target,prediction
mp-1219244,0.0,0.08280348
mp-1035757,0.0,0.00032267882
mp-864432,0.0,0.0004830714
mp-1176424,0.0,0.09343362
mp-757856,0.0,0.0015545588
mp-1099890,0.0,0.02591785
mp-744025,0.0,0.00349258
mp-694615,0.0,0.0012408386
mp-560330,1.0,0.75152475
mp-1196925,1.0,0.36752582
mp-1047701,0.0,0.0053613805
mp-13412,0.0,0.07349846
mp-1078299,1.0,0.61518955
mp-1101521,0.0,0.0020946935
mp-1097398,0.0,0.0026617467
mp-1032937,0.0,0.000158241
mp-2230768,0.0,0.0010937738
mp-1042894,0.0,0.010612433
mp-777279,0.0,0.004129561
mp-1386508,0.0,0.00014097769
mp-1032930,0.0,0.00012729636
mp-759594,0.0,0.013761334
mp-1218154,0.0,0.15962976
mp-716814,0.0,0.04975842
mp-1022808,0.0,0.03819598
mp-1391065,0.0,0.007184565
mp-1206753,0.0,0.17589751
mp-881183,0.0,0.08467523
mp-1220466,0.0,0.3301414
mp-1235424,0.0,0.00038250283
mp-779894,0.0,0.0142453
mp-1522577,0.0,0.06679906
mp-1176703,0.0,0.0011260557
mp-1221140,0.0,0.53545684
mp-1179469,0.0,0.076251626
mp-772131,0.0,0.0006149084
mp-1216349,0.0,0.0074983705
mp-705898,0.0,0.033173192
mp-778593,0.0,0.0016940951
mp-779353,0.0,0.0057774107
mp-1040459,0.0,0.06705003
mp-1271978,0.0,0.06061809
mp-20651,1.0,0.38775092
mp-755516,0.0,0.042804003
mp-753582,0.0,0.0011378402
mp-753777,0.0,0.0010913226
mp-1221847,0.0,0.030404866
mp-849425,0.0,0.0018070345
mp-1234545,0.0,0.00033484792
mp-2217649,0.0,0.0015781696
mp-1035508,0.0,0.00030278543
mp-1227897,0.0,0.07019467
mp-1218461,0.0,0.0058855643
mp-1233326,0.0,0.023971455
mp-759761,0.0,0.0033101216
mp-753666,0.0,0.0012008065
mp-2219078,0.0,0.00012671444
mp-1222053,0.0,0.15837379
mp-7600,1.0,0.81229925
mp-540712,1.0,0.19651482
mp-760352,0.0,0.002466625
mp-778496,0.0,0.044105075
mp-1176345,0.0,0.06854774
mp-2220660,0.0,0.0006854672
mp-9977,1.0,0.5989928
mp-753494,0.0,0.0023543143
mp-1217540,0.0,0.09540179
mp-1095905,0.0,0.022840157
mp-1221452,0.0,0.3366412
mp-753523,0.0,0.001378247
mp-778830,0.0,0.0017684611
mp-2226681,0.0,0.00058096263
mp-704950,1.0,0.13702789
mp-2230375,0.0,0.0005575436
mp-556297,1.0,0.48018906
mp-862290,0.0,0.020787647
mp-1223275,0.0,0.2942223
mp-1181334,0.0,0.08357601
mp-1200063,1.0,0.41299716
mp-1233928,0.0,0.116695024
mp-510606,1.0,0.36447728
mp-22223,1.0,0.2283083
mp-753198,0.0,0.00016003457
mp-1094030,0.0,0.21863537
mp-30551,1.0,0.111038834
mp-1521685,0.0,0.04710686
mp-765027,0.0,0.00038418313
mp-768830,0.0,0.29060042
mp-1176821,0.0,0.0019910573
mp-776202,0.0,0.06664824
mp-696031,1.0,0.1020595
mp-757182,0.0,0.0008046163
mp-774685,0.0,0.0013564638
mp-22434,1.0,0.8987153
mp-1365378,0.0,0.02298593
mp-768629,0.0,0.002441802
mp-1178306,0.0,0.010413452
mp-13494,1.0,0.44032955
mp-758664,0.0,0.027776448
mp-1209325,0.0,0.3180445
mp-571165,1.0,0.3845212
mp-755761,0.0,0.017431308
mp-764612,0.0,0.0027408884
mp-1212793,0.0,0.3600863
mp-2227157,0.0,0.00037843976
mp-2222850,0.0,0.0011496219
mp-1235069,0.0,0.0010609213
mp-998159,0.0,0.6958801
mp-1194188,1.0,0.25243285
mp-775306,0.0,0.0053328555
mp-2234827,0.0,0.0010795051
mp-759058,0.0,0.028944628
mp-504945,1.0,0.2782525
mp-1220302,0.0,0.10983285
mp-1215819,0.0,0.017096989
mp-806082,0.0,0.0005548711
mp-1643291,0.0,0.6771758
mp-759121,0.0,0.006610243
mp-1218808,0.0,0.040768806
mp-1018046,0.0,0.05012233
mp-1218333,0.0,0.15102424
mp-766696,0.0,0.0019486118
mp-758226,0.0,0.0141371535
mp-1228213,0.0,0.081596315
mp-770958,0.0,0.0012061772
mp-12075,1.0,0.93949866
mp-1376805,0.0,0.0040031685
mp-756057,0.0,0.0019561548
mp-1178334,0.0,0.019506482
mp-694975,0.0,0.102436006
mp-1216330,0.0,0.01969995
mp-1177429,0.0,0.009237022
mp-1080120,1.0,0.6214465
mp-1218111,0.0,0.3711267
mp-14890,1.0,0.3448658
mp-1234200,0.0,0.0037222176
mp-1215108,0.0,0.3314495
mp-1218828,0.0,0.060498577
mp-778532,0.0,0.011640677
mp-656144,1.0,0.24443245
mp-504184,0.0,0.0010216356
mp-1097235,0.0,0.011055413
mp-754078,0.0,0.001949443
mp-1216422,0.0,0.12925918
mp-1182152,0.0,0.17896181
mp-568006,1.0,0.74348116
mp-1205667,0.0,0.25537214
mp-556927,1.0,0.5936123
mp-1198504,1.0,0.14474925
mp-1221805,0.0,0.009542249
mp-22053,1.0,0.22923756
mp-2218351,0.0,0.00066987856
mp-759228,0.0,0.044127464
mp-697221,1.0,0.3626356
mp-1213629,0.0,0.13222644
mp-780735,0.0,0.0021144494
mp-757024,0.0,0.02315198
mp-758114,0.0,0.020572321
mp-1226697,0.0,0.22256944
mp-766625,0.0,0.0017375231
mp-1204931,1.0,0.32449242
mp-1075935,0.0,0.038822483
mp-999552,0.0,0.05021631
mp-1187428,0.0,0.051945355
mp-1101971,1.0,0.74000984
mp-1193401,1.0,0.36855888
mp-764875,0.0,0.16579036
mp-1191216,1.0,0.8298868
mp-1173376,0.0,0.020712418
mp-1178071,0.0,0.023056595
mp-1226233,0.0,0.077312194
mp-623814,1.0,0.5288126
mp-1229040,0.0,0.029994616
mp-2230159,0.0,0.0021121951
mp-1226399,0.0,0.6073291
mp-752522,0.0,0.0037505534
mp-1306929,0.0,0.07319116
mp-772056,0.0,0.0001817864
mp-2230295,0.0,0.00063890545
mp-1047285,0.0,0.09650577
mp-1205624,0.0,0.5571495
mp-757129,0.0,0.0017564779
mp-1219902,0.0,0.033033565
mp-698682,0.0,0.07414313
mp-777765,0.0,0.0018895601
mp-1219321,0.0,0.08677429
mp-569748,1.0,0.5836991
mp-1225910,0.0,0.023274895
mp-850580,0.0,0.020639766
mp-1208968,0.0,0.012016167
mp-1221853,0.0,0.005717736
mp-837859,1.0,0.7380652
mp-1276702,0.0,0.0009382644
mp-1219277,0.0,0.014074328
mp-1182791,0.0,0.000505865
mp-753255,0.0,0.0003673806
mp-1176834,0.0,0.00108809
mp-1225212,0.0,0.40295509
mp-1665188,0.0,0.00076543237
mp-1224565,0.0,0.3411574
mp-20168,1.0,0.0138480365
mp-1218733,0.0,0.15995155
mp-753206,0.0,0.00032119578
mp-1227297,0.0,0.8208708
mp-624762,1.0,0.817164
mp-1223978,0.0,0.019351622
mp-18396,1.0,0.43385512
mp-567636,1.0,0.17242253
mp-850747,0.0,0.0058553545
mp-1224740,0.0,0.45955175
mp-704299,0.0,0.19753137
mp-6638,1.0,0.45158935
mp-779210,0.0,0.0010020527
mp-555778,1.0,0.2000237
mp-757097,0.0,0.0011965637
mp-1200426,1.0,0.07194343
mp-1177549,0.0,0.0012131064
mp-652092,1.0,0.7707325
mp-551403,1.0,0.19750834
mp-849145,0.0,0.0008766559
mp-1222576,0.0,0.1040084
mp-1194940,1.0,0.06757882
mp-699146,0.0,0.012398349
mp-1233645,0.0,0.0016851816
mp-1076863,0.0,0.15496014
mp-754508,0.0,0.0006975115
mp-21041,1.0,0.91697305
mp-829947,0.0,0.019207666
mp-1193589,1.0,0.09822382
mp-1025194,1.0,0.48394042
mp-774943,0.0,0.0017254238
mp-776058,0.0,0.016113598
mp-1018012,0.0,0.16226909
mp-2230288,0.0,0.012850277
mp-1194355,1.0,0.6252196
mp-1193628,1.0,0.81011266
mp-768236,0.0,0.006124229
mp-1209043,0.0,0.05241627
mp-2226121,0.0,0.0002105124
mp-1023505,0.0,0.0053175744
mp-1221858,0.0,0.018381465
mp-21357,1.0,0.75202084
mp-1246548,0.0,0.17180112
mp-2230928,0.0,0.00029624221
mp-1220627,0.0,0.054222167
mp-1106108,1.0,0.664961
mp-771138,0.0,0.13991265
mp-626689,0.0,0.30484653
mp-1027786,0.0,0.0016498176
mp-1042994,0.0,0.063095815
mp-752935,0.0,0.000252871
mp-735131,1.0,0.30936018
mp-774366,0.0,0.0021465437
mp-780871,0.0,0.005036381
mp-778809,0.0,0.008455455
mp-760833,0.0,0.00045493955
mp-863330,0.0,0.00034843214
mp-715572,0.0,0.044076294
mp-1215286,0.0,0.022429582
mp-776124,0.0,0.10233438
mp-647840,1.0,0.6643298
mp-1079570,1.0,0.41570935
mp-2232230,0.0,0.00028661458
mp-530567,0.0,0.047841687
mp-559754,1.0,0.86470914
mp-510532,1.0,0.21410477
mp-1227229,0.0,0.051996816
mp-1365538,0.0,0.056152496
mp-1096273,0.0,0.007857576
mp-1210591,0.0,0.57702625
mp-1176384,0.0,0.20186795
mp-850200,0.0,0.00030440456
mp-764651,0.0,0.0025622621
mp-655085,1.0,0.20687743
mp-1032131,0.0,0.00013569936
mp-1212774,0.0,0.2082875
mp-1097527,0.0,0.023012862
mp-1233333,0.0,0.06015979
mp-1193267,1.0,0.103514895
mp-22588,1.0,0.4341656
mp-1379262,0.0,0.051632576
mp-764566,0.0,0.007031098
mp-625883,0.0,0.19170588
mp-756471,0.0,0.0027484035
mp-762996,0.0,0.015118582
mp-2240715,0.0,0.00042101866
mp-1177971,0.0,0.010551673
mp-21211,1.0,0.10209153
mp-1519502,0.0,0.08604214
mp-778297,0.0,0.003094004
mp-2218663,0.0,0.0002011025
mp-1223610,0.0,0.77232826
mp-1192172,0.0,0.48460257
mp-2231233,0.0,0.00043442586
mp-1199115,1.0,0.29100156
mp-1099896,0.0,0.050843623
mp-22468,1.0,0.48648518
mp-2231797,0.0,0.00030765624
mp-1189794,1.0,0.34494612
mp-752790,0.0,0.0010920651
mp-1522287,0.0,0.03919063
mp-1102059,1.0,0.481476
mp-771016,0.0,0.0012961606
mp-1225564,0.0,0.017846884
mp-1518522,0.0,0.04549157
mp-778205,0.0,0.0024561768
mp-777187,0.0,0.0038955368
mp-774191,0.0,0.15988192
mp-623098,1.0,0.15777817
mp-1210142,0.0,0.538964
mp-1111959,0.0,0.008044888
mp-1018074,0.0,0.14503361
mp-755996,0.0,0.0010808551
mp-1218824,0.0,0.13831
mp-1037605,0.0,0.00034796676
mp-1224742,0.0,0.08709213
mp-863008,1.0,0.75275856
mp-1198676,1.0,0.8933791
mp-1228937,0.0,0.0069388226
mp-1077240,0.0,0.39310288
mp-1196551,1.0,0.46171072
mp-1035599,0.0,0.0003435927
mp-2233157,0.0,0.00077595725
mp-1247266,0.0,0.040356852
mp-1213605,0.0,0.18698381
mp-1176890,0.0,0.0014204301
mp-2230321,0.0,0.0006208716
mp-1035591,0.0,0.00054755
mp-887354,0.0,0.037938144
mp-1176705,0.0,0.014634223
mp-796827,0.0,0.0072658244
mp-849620,0.0,0.0033042748
mp-2218434,0.0,0.00033932895
mp-554293,1.0,0.063367516
mp-605485,1.0,0.29821265
mp-16336,1.0,0.62174034
mp-1215658,0.0,0.005649195
mp-1224932,0.0,0.32423025
mp-2220212,0.0,0.0010308818
mp-1042711,0.0,0.062377572
mp-1222261,0.0,0.0050791116
mp-849296,0.0,0.016282072
mp-758853,0.0,0.00091537304
mp-1304778,0.0,0.25438607
mp-1213714,0.0,0.745801
mp-1216010,0.0,0.078812435
mp-2240690,0.0,0.0032762866
mp-1217020,0.0,0.11020924
mp-1097456,0.0,0.034722764
mp-1225484,0.0,0.023712095
mp-2232795,0.0,0.000389626
mp-1522620,0.0,0.053778242
mp-1087487,1.0,0.6148739
mp-1104963,1.0,0.79470325
mp-1191434,1.0,0.86901134
mp-1201558,1.0,0.8269345
mp-998971,0.0,0.20785272
mp-1101998,0.0,0.028731491
mp-1043056,0.0,0.00037206546
mp-767363,0.0,0.00051274494
mp-530391,0.0,0.4827809
mp-1216844,0.0,0.18797128
mp-1246138,0.0,0.51213944
mp-770493,0.0,0.0014972378
mp-1177407,0.0,0.0008757275
mp-2217346,0.0,0.0025617478
mp-22015,1.0,0.37952584
mp-1177403,0.0,0.005385898
mp-1222178,0.0,0.011006276
mp-777459,0.0,0.013098654
mp-2219001,0.0,0.00022076564
mp-1203916,1.0,0.23820375
mp-1195117,1.0,0.008423621
mp-2231610,0.0,0.00034700969
mp-1519179,0.0,0.033440538
mp-1222099,0.0,0.0020867249
mp-1667139,0.0,0.0015786401
mp-1430160,0.0,0.24487124
mp-2228335,0.0,0.0010972186
mp-2217924,0.0,0.0044037597
mp-2231105,0.0,0.000402547
mp-1216881,0.0,0.25490028
mp-765697,0.0,0.0030518642
mp-21037,1.0,0.5905434
mp-26182,0.0,0.12830476
mp-555698,1.0,0.38891107
mp-680291,1.0,0.659849
mp-504587,1.0,0.28801128
mp-1228827,0.0,0.038155492
mp-1203752,1.0,0.6316824
mp-772406,0.0,0.0022218493
mp-849528,0.0,0.00096095656
mp-1042547,0.0,0.054866612
mp-1201703,1.0,0.33766615
mp-752956,0.0,0.0033185238
mp-850393,0.0,0.00876439
mp-1076092,0.0,0.011366358
mp-764250,0.0,0.0021773123
mp-1176819,0.0,0.00034134547
mp-1066581,0.0,0.102325074
mp-510746,0.0,0.057758085
mp-605340,0.0,0.09386308
mp-1096782,0.0,0.017477414
mp-849695,0.0,0.0027117545
mp-764501,0.0,0.09607901
mp-1234791,0.0,0.00035522846
mp-1201980,1.0,0.063418865
mp-775227,0.0,0.0010140109
mp-1225051,0.0,0.26436865
mp-1044001,0.0,0.0013403075
mp-1227272,0.0,0.057707857
mp-1383237,0.0,0.0028408435
mp-1227513,0.0,0.029790187
mp-753888,0.0,0.00048642783
mp-2233834,0.0,0.0003493578
mp-1234884,0.0,0.0006212203
mp-1229296,0.0,0.059184503
mp-768874,0.0,0.0006731559
mp-1210849,0.0,0.0015428807
mp-777840,0.0,0.007169879
mp-1101938,0.0,0.9399605
mp-1200689,1.0,0.30126256
mp-759674,0.0,0.03352172
mp-1025010,1.0,0.79909045
mp-757792,0.0,0.0022899823
mp-1196373,0.0,0.030723166
mp-2232097,0.0,0.0008855712
mp-1215884,0.0,0.08786253
mp-756619,0.0,0.0008360385
mp-2231426,0.0,0.0002479945
mp-1221696,0.0,0.013339561
mp-780843,0.0,0.002123071
mp-1097133,0.0,0.010655979
mp-1204107,1.0,0.057057735
mp-775194,0.0,0.001182687
mp-1176475,0.0,0.0069684624
mp-755103,0.0,0.010109404
mp-1522159,0.0,0.041662637
mp-1522589,0.0,0.034595534
mp-694979,0.0,0.035381094
mp-2217130,0.0,0.00092764565
mp-705638,0.0,0.08187388
mp-754944,0.0,0.16778599
mp-780103,0.0,0.014121928
mp-1205771,0.0,0.55603135
mp-2227184,0.0,0.0037917166
mp-757315,0.0,0.04171669
mp-770328,0.0,0.00078168523
mp-1233533,0.0,0.00044464626
mp-757108,0.0,0.0010255402
mp-1208394,0.0,0.5275693
mp-754057,0.0,0.0010767197
mp-1216798,0.0,0.027046932
mp-1219379,0.0,0.22941914
mp-694948,0.0,0.026373653
mp-1225027,0.0,0.19664446
mp-2217296,0.0,0.0022746464
mp-1330329,0.0,0.007422971
mp-1225033,0.0,0.3108074
mp-1225180,0.0,0.34168556
mp-1262173,0.0,0.0015960998
mp-849164,0.0,0.0014878856
mp-1221362,0.0,0.04671435
mp-771817,0.0,0.0020994372
mp-1220569,0.0,0.0910613
mp-1221200,0.0,0.0032213265
mp-777446,0.0,0.0055789677
mp-568816,1.0,0.7227876
mp-861691,0.0,0.026334565
mp-1177839,0.0,0.0038237714
mp-774155,0.0,0.00074967573
mp-1101729,0.0,0.059808552
mp-766418,0.0,0.027829299
mp-582924,1.0,0.32344332
mp-1208152,0.0,0.07828176
mp-1070333,0.0,0.750197
mp-755536,0.0,0.28816217
mp-36465,0.0,0.06464224
mp-755933,0.0,0.013024154
mp-1206550,0.0,0.13675798
mp-773201,0.0,0.045096193
mp-772464,0.0,0.00047421534
mp-333,1.0,0.5720558
mp-556507,1.0,0.5304805
mp-1006322,1.0,0.6317565
mp-779474,0.0,0.0006964201
mp-1223472,0.0,0.13931637
mp-1639336,0.0,0.06559222
mp-776208,0.0,0.0056054364
mp-978091,1.0,0.32982427
mp-1178106,0.0,0.0006310859
mp-1007862,0.0,0.13568386
mp-1223079,0.0,0.15670006
mp-780870,0.0,0.019569336
mp-1210208,0.0,0.5023853
mp-762529,0.0,0.0004672434
mp-757453,0.0,0.026975462
mp-758516,0.0,0.008634556
mp-760254,0.0,0.0023256107
mp-1076479,0.0,0.016646905
mp-1523222,0.0,0.14546214
mp-1178290,0.0,0.08392618
mp-24752,1.0,0.012245865
mp-1227611,0.0,0.04083592
mp-1225169,0.0,0.050028205
mp-1203126,1.0,0.47302446
mp-1233634,0.0,0.0010642264
mp-1519883,0.0,0.04213153
mp-1221995,0.0,0.05045321
mp-694928,0.0,0.008066736
mp-1279364,0.0,0.00020865916
mp-1224899,0.0,0.03939277
mp-690544,0.0,0.10602028
mp-767373,0.0,0.00069673744
mp-1147669,0.0,0.22559297
mp-560628,1.0,0.30084357
mp-776601,0.0,0.0067188703
mp-2228413,0.0,0.0005740629
mp-1194528,1.0,0.48642933
mp-755188,0.0,0.014975335
mp-582295,1.0,0.85870427
mp-770521,0.0,0.0015439184
mp-1224163,0.0,0.38784963
mp-1253150,0.0,0.0042446274
mp-28600,1.0,0.39292893
mp-1521728,0.0,0.051668253
mp-1234147,0.0,0.001158371
mp-1111363,0.0,0.04601393
mp-10754,1.0,0.09960837
mp-1221749,0.0,0.021600435
mp-1048464,0.0,0.00045542466
mp-759022,0.0,0.00044871046
mp-761969,0.0,0.001377528
mp-1035541,0.0,0.00029848417
mp-1189139,1.0,0.6710117
mp-757067,0.0,0.14410172
mp-1223010,0.0,0.098736435
mp-1246939,0.0,0.03642911
mp-1208129,0.0,0.6161966
mp-777585,0.0,0.06380813
mp-1233397,0.0,0.0028159048
mp-755712,0.0,0.29702696
mp-1032382,0.0,0.00015892387
mp-10912,1.0,0.54655737
mp-20785,1.0,0.96502656
mp-1100173,0.0,0.0010438041
mp-757499,0.0,0.0003687891
mp-757039,0.0,0.0072623855
mp-1105690,1.0,0.093591586
mp-1226917,0.0,0.011562955
mp-1238703,0.0,0.21155061
mp-775631,0.0,0.0009019322
mp-758349,1.0,0.31396
mp-3742,1.0,0.067433804
mp-698695,0.0,0.10097027
mp-1110624,0.0,0.18869162
mp-1214299,0.0,0.039326664
mp-756145,0.0,0.00051299133
mp-755636,0.0,0.23101206
mp-1246727,0.0,0.107800044
mp-1213033,0.0,0.3265848
mp-2232231,0.0,0.0028112945
mp-770939,0.0,0.0073010046
mp-2220207,0.0,0.001936278
mp-756321,0.0,0.0034331458
mp-759292,0.0,0.0020015112
mp-1222068,0.0,0.020251824
mp-1027967,0.0,0.001203854
mp-1069079,0.0,0.06381723
mp-1216353,0.0,0.18866631
mp-1035604,0.0,0.00028738292
mp-1037500,0.0,0.00034385748
mp-1348032,0.0,0.065974936
mp-1048318,0.0,0.100288734
mp-760324,0.0,0.0031211819
mp-1205435,1.0,0.25320268
mp-1205629,0.0,0.6430378
mp-1103177,1.0,0.83130014
mp-21867,1.0,0.21605828
mp-864636,0.0,0.2264023
mp-685230,0.0,0.06742222
mp-770691,0.0,0.0010384173
mp-754412,0.0,0.010255841
mp-754931,0.0,0.021909017
mp-1225714,0.0,0.364162
mp-1221780,0.0,0.014259289
mp-1193262,1.0,0.46132883
mp-780868,0.0,0.020342534
mp-757691,0.0,0.002234777
mp-1104448,1.0,0.27179793
mp-23125,1.0,0.5875524
mp-744184,0.0,0.36919513
mp-752909,0.0,0.020096892
mp-1094126,0.0,0.17357586
mp-757833,0.0,0.006879577
mp-638374,1.0,0.2724884
mp-27660,1.0,0.30241835
mp-861527,0.0,0.0007576622
mp-1233809,0.0,0.054096308
mp-2215958,0.0,0.010248766
mp-761166,0.0,0.013801089
mp-807122,0.0,0.006689073
mp-859112,0.0,0.0020449122
mp-753067,0.0,0.025375651
mp-1178299,0.0,0.015087855
mp-1198423,0.0,0.09441794
mp-2231781,0.0,0.00039892894
mp-1226763,0.0,0.014783004
mp-1215298,0.0,0.3395489
mp-32939,0.0,0.03553563
mp-1217643,0.0,0.15465212
mp-19785,1.0,0.075858496
mp-569543,1.0,0.3093425
mp-1190820,1.0,0.4190539
mp-755320,0.0,0.0007032576
mp-570545,0.0,0.77234435
mp-1201533,1.0,0.8076053
mp-1101048,0.0,0.019733645
mp-979267,0.0,0.19775793
mp-776115,0.0,0.0009897542
mp-1200999,1.0,0.5419889
mp-769633,0.0,0.052934777
mp-1223824,0.0,0.5987177
mp-1176729,0.0,0.00432514
mp-1027881,0.0,0.0034309179
mp-1199909,1.0,0.4620856
mp-698793,0.0,0.1273376
mp-20892,1.0,0.7528238
mp-753407,0.0,0.0014322746
mp-1348193,0.0,0.13348132
mp-18951,1.0,0.0030044802
mp-755824,0.0,0.0015453846
mp-636368,1.0,0.47119758
mp-542530,1.0,0.10557193
mp-1201612,1.0,0.83075297
mp-1011260,0.0,0.06706474
mp-1181813,0.0,0.05408507
mp-585400,0.0,0.0010381176
mp-530480,0.0,0.022894863
mp-2217884,0.0,0.0071187117
mp-26326,0.0,0.0020602783
mp-1225167,0.0,0.38577053
mp-26069,0.0,0.0011402707
mp-1177102,0.0,0.005427947
mp-568553,1.0,0.75145155
mp-1043895,0.0,0.027538475
mp-766226,0.0,0.018995557
mp-1193644,1.0,0.77149457
mp-1199768,0.0,0.4105512
mp-30154,1.0,0.21140677
mp-1102211,1.0,0.73172295
mp-1213436,0.0,0.31719032
mp-863869,0.0,0.00072141393
mp-1246734,0.0,0.28441826
mp-705553,0.0,0.056341074
mp-22612,1.0,0.31713477
mp-1213958,0.0,0.16119944
mp-568396,1.0,0.53059554
mp-775178,0.0,0.004193774
mp-2224830,0.0,0.0004945012
mp-1099674,0.0,0.015704608
mp-556581,1.0,0.68198967
mp-776648,0.0,0.015803477
mp-864764,0.0,0.082860865
mp-1209793,0.0,0.8890317
mp-768180,0.0,0.0011268217
mp-1199904,1.0,0.33125848
mp-1178209,0.0,0.18218368
mp-532027,0.0,0.0010182792
mp-882928,0.0,0.029334959
mp-1222163,0.0,0.0003091272
mp-1228572,0.0,0.116751544
mp-759569,0.0,0.00049725024
mp-756367,0.0,0.000979486
mp-1345209,0.0,0.00016488768
mp-1237050,0.0,0.069839284
mp-2216699,0.0,0.20009156
mp-1222470,0.0,0.17182289
mp-1177467,0.0,0.0023900545
mp-2038487,0.0,0.7483353
mp-1225359,0.0,0.15781893
mp-851349,0.0,0.0010599212
mp-2227668,0.0,0.0023910324
mp-558078,1.0,0.35760847
mp-1219827,0.0,0.117322326
mp-1173719,0.0,0.026814835
mp-556891,1.0,0.70961076
mp-1221071,0.0,0.14835794
mp-26643,0.0,0.004491164
mp-759281,0.0,0.004640075
mp-1048396,0.0,0.20942041
mp-1426,1.0,0.24104525
mp-757069,0.0,0.0007872229
mp-2230430,0.0,0.00022184536
mp-2240895,0.0,0.005094581
mp-1521619,0.0,0.029095443
mp-1225238,0.0,0.10748408
mp-1177116,0.0,0.0009627106
mp-5058,1.0,0.28605875
mp-1224242,0.0,0.47019383
mp-567605,1.0,0.11659942
mp-1394404,0.0,0.0071308953
mp-765615,0.0,0.00057308713
mp-1229071,0.0,0.11931931
mp-555351,0.0,0.13455087
mp-771006,0.0,0.0019794218
mp-772906,0.0,0.001159254
mp-636960,1.0,0.1706599
mp-773576,0.0,0.002056421
mp-1192920,0.0,0.45120978
mp-1099274,0.0,0.00071988313
mp-1204517,1.0,0.20403059
mp-2226919,0.0,0.011166389
mp-759311,0.0,0.0019606322
mp-757117,0.0,0.007719432
mp-26471,0.0,0.0011214324
mp-1216605,0.0,0.06387115
mp-1233160,0.0,0.0003702171
mp-758766,0.0,0.012699083
mp-1193555,1.0,0.38127112
mp-12776,1.0,0.27729818
mp-775329,0.0,0.018788848
mp-1178245,0.0,0.029945666
mp-777153,0.0,0.00076705334
mp-772533,0.0,0.04100274
mp-1227608,0.0,0.4258341
mp-777721,0.0,0.001473202
mp-1224708,0.0,0.45314974
mp-766569,0.0,0.0027560047
mp-705834,0.0,0.056313165
mp-607953,1.0,0.33219272
mp-1225243,0.0,0.04561267
mp-625252,0.0,0.098170005
mp-1183253,0.0,0.13920352
mp-1221773,0.0,0.0055504115
mp-744374,1.0,0.21356374
mp-1233237,0.0,0.00064537796
mp-1279062,0.0,0.21216387
mp-1208504,0.0,0.47299224
mp-1216263,0.0,0.1350778
mp-777811,0.0,0.03817931
mp-754700,0.0,0.0009779176
mp-2241076,0.0,0.0024722444
mp-1229137,0.0,0.021488773
mp-731953,0.0,0.26348534
mp-758565,0.0,0.001954288
mp-1519219,0.0,0.050673425
mp-2218651,0.0,0.00032005802
mp-1173271,0.0,0.067564666
mp-764528,0.0,0.0019742777
mp-1214725,0.0,0.23791346
mp-1213269,0.0,0.4014987
mp-753243,0.0,0.0007010728
mp-1178215,0.0,0.07708363
mp-759201,0.0,0.02676763
mp-1228385,0.0,0.007263878
mp-1221861,0.0,0.024639804
mp-1227204,0.0,0.011495593
mp-675006,0.0,0.081721604
mp-775195,0.0,0.001002193
mp-556086,1.0,0.5157776
mp-1235493,0.0,0.007468232
mp-23881,1.0,0.21424703
mp-2230247,0.0,0.0013028056
mp-754255,0.0,0.22816864
mp-1220437,0.0,0.09870928
mp-1035435,0.0,0.00030770287
mp-568328,1.0,0.8409056
mp-1213124,0.0,0.60878885
mp-652683,1.0,0.069082
mp-3618,1.0,0.5577664
mp-1226302,0.0,0.03210193
mp-704185,0.0,0.16357571
mp-26626,0.0,0.16818269
mp-1178253,0.0,0.03177156
mp-694997,0.0,0.60173076
mp-778306,0.0,0.16138512
mp-2224279,0.0,0.1795332
mp-1228523,0.0,0.33550668
mp-554104,1.0,0.08188734
mp-3045,1.0,0.90741354
mp-777622,0.0,0.013861444
mp-765085,0.0,0.033157576
mp-999178,1.0,0.6223242
mp-1223507,0.0,0.0014464656
mp-752472,0.0,0.0073820134
mp-3702,1.0,0.25292557
mp-1648306,0.0,0.0012982992
mp-23105,1.0,0.48482776
mp-1099287,0.0,0.0013343964
mp-1221655,0.0,0.0071114753
mp-2216172,0.0,0.0014765377
mp-13154,1.0,0.33085248
mp-757114,0.0,0.13744834
mp-2218134,0.0,0.02485545
mp-1104305,1.0,0.8228913
mp-1096398,0.0,0.021432223
mp-1197505,1.0,0.18140903
mp-755720,0.0,0.0028213058
mp-11705,1.0,0.37518683
mp-1247514,0.0,0.014587773
mp-673704,0.0,0.027312847
mp-1188924,1.0,0.25163254
mp-2217085,0.0,0.0008414244
mp-1025559,0.0,0.38781324
mp-771289,0.0,0.004376
mp-777579,0.0,0.0010714377
mp-1103605,1.0,0.4782972
mp-18731,1.0,0.09622278
mp-1192819,0.0,0.001999944
mp-770926,0.0,0.0017754346
mp-11382,1.0,0.7529762
mp-2220211,0.0,0.0014334086
mp-757287,0.0,0.000921251
mp-1191511,0.0,0.5158621
mp-1105569,1.0,0.079352215
mp-1226325,0.0,0.02674433
mp-777488,0.0,0.014788938
mp-766078,0.0,0.0035646898
mp-1079399,1.0,0.14532816
mp-642279,1.0,0.65537333
mp-2754,1.0,0.6120993
mp-1022325,0.0,0.003286455
mp-780298,0.0,0.0029688044
mp-754052,0.0,0.012134942
mp-684912,0.0,0.20945112
mp-1233136,0.0,0.00083259464
mp-21145,1.0,0.17299056
mp-758060,0.0,0.14591566
mp-19883,1.0,0.24526137
mp-1215323,0.0,0.050941095
